% This file contains sea ice cover data used in Eisenman et al. (2014).
% 
% The file contains monthly-mean values of Southern Hemisphere ice area and ice
% extent generated from Bootstrap Version 1 (v1) and Bootstrap Version 2 (v2)
% daily ice concentration fields. The v2 daily ice concentration fields were
% downloaded from http://nsidc.org/data/nsidc-0079, the v1 daily ice concentration
% fields were acquired by request from NSIDC User Services (who gave me permission
% to share our processed version of this data), and our computation of ice extent
% and ice area from these fields is outlined in Sec. 2 of the paper and described
% in more detail in Sec. S1 of the paper's Supplement. Note that this v1 dataset
% ends in 12/2004 (values after this are given as NaN in the table below), and
% this v2 dataset ends in 12/2012.
% 
% The columns are as follows: (1) year, (2) month, (3) v1 ice extent,
% (4) v2 ice extent, (5) v1 ice area, (6) v2 ice area.
% 
% Please feel free contact me with any questions, etc:
% Ian Eisenman <eisenman@ucsd.edu>
% 
% Reference: Eisenman, Meier, and Norris (2014). A spurious jump in the satellite
% record: has Antarctic sea ice expansion been overestimated?  The Cryosphere 8, 
% 1289-1296.
% 
1983	5	10.052	9.6963	7.9721	8.0755
1983	6	13.2	12.812	10.813	11.019
1983	7	16.049	15.61	13.467	13.755
1983	8	17.815	17.383	15.022	15.37
1983	9	19.203	18.728	16.134	16.376
1983	10	18.521	18.006	15.278	15.447
1983	11	16.753	16.113	12.914	13.005
1983	12	11.266	10.518	7.4908	7.5427
1984	1	5.4379	4.8561	3.2859	3.2732
1984	2	3.2249	2.8676	2.0395	2.062
1984	3	4.1826	3.8389	2.753	2.6764
1984	4	6.9128	6.566	5.1327	5.129
1984	5	10.207	9.8598	8.2393	8.3254
1984	6	13.716	13.34	11.482	11.678
1984	7	16.947	16.516	14.331	14.572
1984	8	18.456	18.122	15.539	15.754
1984	9	18.737	18.255	15.556	15.802
1984	10	18.16	17.683	15.046	15.187
1984	11	16.832	16.254	13.341	13.427
1984	12	11.325	10.594	7.7354	7.8048
1985	1	5.0995	4.5812	3.2248	3.2158
1985	2	3.2758	2.9254	2.0985	2.1098
1985	3	4.154	3.8475	2.84	2.922
1985	4	6.9905	6.6608	5.2851	5.3659
1985	5	10.604	10.27	8.5489	8.7473
1985	6	13.95	13.571	11.526	11.73
1985	7	16.261	15.844	13.651	13.938
1985	8	18.17	17.764	15.331	15.617
1985	9	19.251	18.82	16.147	16.44
1985	10	18.782	18.307	15.661	15.835
1985	11	16.819	16.238	13.441	13.551
1985	12	12.298	11.524	8.4747	8.4764
1986	1	5.8992	5.5012	3.675	3.8268
1986	2	3.7355	3.3487	2.3644	2.4269
1986	3	4.126	3.8884	2.7572	2.859
1986	4	6.9275	6.5908	5.281	5.3204
1986	5	10.183	9.7711	8.1132	8.2643
1986	6	13.368	12.958	11.054	11.185
1986	7	15.824	15.421	13.276	13.514
1986	8	17.543	17.098	14.819	15.047
1986	9	18.26	17.782	15.214	15.452
1986	10	17.821	17.287	14.623	14.802
1986	11	15.797	15.122	12.191	12.308
1986	12	10.426	9.8285	7.2497	7.3285
1987	1	5.8505	5.26	3.7751	3.7612
1987	2	3.8468	3.4214	2.4004	2.342
1987	3	4.5894	4.245	3.1969	3.1739
1987	4	7.2644	6.9417	5.632	5.7393
1987	5	10.123	9.7915	8.2399	8.417
1987	6	13.211	12.812	10.986	11.155
1987	7	16.318	15.883	13.803	14.009
1987	8	18.1	17.752	15.32	15.7
1987	9	18.842	18.42	15.7	16.034
1987	10	18.133	17.734	15.173	15.384
1987	11	16.065	15.562	12.799	12.824
1987	12	11.175	10.462	7.9143	7.8346
1988	1	5.5509	4.9998	3.6387	3.5956
1988	2	3.29	2.8423	2.1738	2.0802
1988	3	4.4777	4.1381	3.0295	3.0264
1988	4	6.714	6.4495	5.1316	5.1954
1988	5	10.232	9.7987	8.2147	8.258
1988	6	13.578	13.276	11.221	11.441
1988	7	16.218	15.89	13.775	14.064
1988	8	18.105	17.741	15.35	15.736
1988	9	18.902	18.511	15.827	16.141
1988	10	18.879	18.496	15.936	16.109
1988	11	16.629	16.186	13.656	13.712
1988	12	11.925	11.095	8.579	8.3406
1989	1	5.2513	4.7395	3.5022	3.43
1989	2	3.4345	2.9812	2.2479	2.2144
1989	3	4.4127	4.0876	3.0208	3.06
1989	4	6.7243	6.4348	5.1345	5.2455
1989	5	10.69	10.384	8.7856	9.0204
1989	6	14.051	13.691	11.781	12.053
1989	7	16.092	15.791	13.67	14.041
1989	8	17.985	17.592	15.117	15.47
1989	9	18.558	18.167	15.808	16.064
1989	10	18.288	17.892	15.373	15.554
1989	11	16.212	15.724	12.916	12.967
1989	12	10.496	9.8167	7.4686	7.3833
1990	1	5.3227	4.8497	3.6802	3.6202
1990	2	3.3936	3.0074	2.3264	2.3313
1990	3	4.4111	4.096	3.062	3.1161
1990	4	7.3854	7.0992	5.7677	5.867
1990	5	10.195	9.8756	8.3018	8.4687
1990	6	13.518	13.19	11.289	11.583
1990	7	16.066	15.705	13.602	13.914
1990	8	17.997	17.662	15.355	15.755
1990	9	18.64	18.256	15.815	16.204
1990	10	18.465	18.009	15.509	15.576
1990	11	16.005	15.52	12.775	12.838
1990	12	10.878	9.9656	7.8175	7.461
1991	1	5.8361	5.2786	3.9643	3.7748
1991	2	3.6506	3.0471	2.3754	2.259
1991	3	4.3655	3.994	3.0284	3.0009
1991	4	7.4716	7.204	5.9185	5.9981
1991	5	10.692	10.396	8.74	8.9632
1991	6	13.599	13.239	11.235	11.426
1991	7	16.051	15.684	13.455	13.729
1991	8	18.225	17.848	15.431	15.722
1991	9	18.854	18.44	16.013	16.333
1991	10	18.46	17.993	15.411	15.562
1991	11	16.1	15.583	12.958	13.028
1991	12	10.817	10.168	7.5875	7.5573
1992	1	5.044	4.6676	3.462	3.4742
1992	2	3.1415	2.7927	2.0365	2.0621
1992	3	4.0478	3.7851	2.7415	2.8105
1992	4	7.173	6.9769	5.5527	5.7264
1992	5	10.308	10.097	8.3544	8.6771
1992	6	13.308	13.058	10.939	11.28
1992	7	16.389	16.116	13.723	14.142
1992	8	18.192	17.911	15.415	15.913
1992	9	18.595	18.286	15.622	16.117
1992	10	18.372	18.065	15.405	15.78
1992	11	16.379	15.981	12.824	13.029
1992	12	10.911	10.312	7.3148	7.3975
1993	1	4.8831	4.5022	3.0309	3.0631
1993	2	2.9592	2.5827	1.7402	1.7109
1993	3	4.2311	3.9501	2.7685	2.7735
1993	4	6.9984	6.8284	5.4787	5.6435
1993	5	10.443	10.252	8.5933	8.924
1993	6	13.58	13.348	11.399	11.754
1993	7	16.333	16.061	13.877	14.241
1993	8	17.964	17.687	15.262	15.734
1993	9	18.955	18.674	16.142	16.623
1993	10	18.513	18.216	15.579	15.952
1993	11	16.524	16.152	13.333	13.565
1993	12	10.481	10.022	7.5303	7.611
1994	1	5.383	5.0183	3.7573	3.7508
1994	2	3.5991	3.3058	2.4295	2.4612
1994	3	4.9573	4.7514	3.5814	3.6326
1994	4	7.5428	7.3698	6.0346	6.1809
1994	5	10.76	10.559	8.9478	9.2209
1994	6	14.039	13.778	11.773	12.017
1994	7	16.763	16.505	14.276	14.649
1994	8	18.263	17.989	15.661	16.126
1994	9	19.002	18.733	16.229	16.663
1994	10	18.442	18.17	15.614	15.904
1994	11	16.485	16.015	13.18	13.226
1994	12	10.692	10.218	7.779	7.8553
1995	1	6.0953	5.6346	4.1271	4.1529
1995	2	3.9403	3.5624	2.5374	2.5889
1995	3	5.054	4.8108	3.4457	3.5435
1995	4	7.5765	7.4034	5.9838	6.1853
1995	5	10.756	10.586	8.8694	9.2144
1995	6	13.729	13.503	11.496	11.889
1995	7	16.192	15.996	13.725	14.105
1995	8	18.226	17.974	15.636	16.027
1995	9	18.759	18.496	15.903	16.348
1995	10	18.456	18.112	15.181	15.543
1995	11	16.133	15.734	12.795	12.995
1995	12	11.19	10.685	8.0865	8.1813
1996	1	6.4055	5.918	4.0626	4.0936
1996	2	3.5148	3.0952	2.1139	2.1072
1996	3	4.6982	4.4552	3.1949	3.229
1996	4	7.6395	7.4596	5.9928	6.2121
1996	5	11.272	11.082	9.3709	9.7125
1996	6	14.274	14.043	12.098	12.486
1996	7	16.548	16.286	14.123	14.56
1996	8	18.168	17.904	15.456	15.909
1996	9	19.097	18.789	16.132	16.577
1996	10	18.311	18.019	15.323	15.717
1996	11	16.227	15.825	12.696	12.91
1996	12	10.089	9.6673	6.9155	7.0422
1997	1	4.5802	4.194	3.0338	2.9869
1997	2	2.8049	2.4643	1.8389	1.8282
1997	3	3.8989	3.6521	2.6553	2.7204
1997	4	6.8445	6.6757	5.3222	5.5435
1997	5	10.489	10.281	8.5625	8.9305
1997	6	13.632	13.381	11.235	11.629
1997	7	16.365	16.122	13.789	14.349
1997	8	18.103	17.836	15.214	15.803
1997	9	19.044	18.767	15.824	16.414
1997	10	18.49	18.147	15.442	15.837
1997	11	16.272	15.868	13.002	13.23
1997	12	10.924	10.391	7.6351	7.7764
1998	1	4.8723	4.4491	3.291	3.2823
1998	2	3.2737	2.9077	2.0743	2.0954
1998	3	4.5239	4.2738	3.1071	3.2531
1998	4	7.2169	7.0205	5.6141	5.8901
1998	5	10.726	10.517	8.7498	9.0693
1998	6	13.786	13.535	11.326	11.725
1998	7	16.365	16.122	13.78	14.323
1998	8	18.344	18.062	15.434	15.96
1998	9	19.305	19.033	16.266	16.771
1998	10	19.101	18.774	15.888	16.285
1998	11	16.805	16.392	13.345	13.573
1998	12	11.144	10.609	7.8081	7.8935
1999	1	5.2478	4.8771	3.5251	3.5129
1999	2	3.417	3.05	2.0885	2.093
1999	3	4.4794	4.2388	3.0571	3.1354
1999	4	7.208	7.0468	5.6967	5.9213
1999	5	10.65	10.448	8.8405	9.1472
1999	6	14.102	13.866	11.848	12.199
1999	7	16.744	16.479	14.214	14.71
1999	8	18.432	18.155	15.693	16.204
1999	9	19.169	18.875	16.217	16.659
1999	10	18.712	18.412	15.725	16.097
1999	11	16.46	16.077	13.088	13.306
1999	12	11.399	10.837	7.9512	8.0208
2000	1	5.2512	4.8304	3.4866	3.4418
2000	2	3.3737	3.0574	2.0842	2.0419
2000	3	4.5163	4.3267	3.1642	3.2006
2000	4	7.5288	7.3434	5.8791	6.0818
2000	5	11.328	11.125	9.401	9.7117
2000	6	14.315	14.083	12.189	12.509
2000	7	16.626	16.349	14.126	14.468
2000	8	18.717	18.431	15.944	16.41
2000	9	19.386	19.086	16.527	16.931
2000	10	18.53	18.233	15.685	16.04
2000	11	16.223	15.871	13.09	13.295
2000	12	10.443	9.9998	7.5719	7.6718
2001	1	5.6419	5.2917	3.9814	3.9913
2001	2	4.0331	3.7106	2.7316	2.7814
2001	3	5.1089	4.8926	3.7138	3.8897
2001	4	7.4086	7.2242	5.8484	6.098
2001	5	10.718	10.51	8.7505	9.0662
2001	6	13.84	13.619	11.568	12.001
2001	7	16.323	16.057	13.704	14.183
2001	8	17.849	17.563	15.036	15.535
2001	9	18.601	18.324	15.716	16.181
2001	10	18.122	17.767	14.826	15.156
2001	11	16.145	15.668	12.519	12.721
2001	12	11.139	10.516	7.4732	7.5226
2002	1	5.2785	4.7785	3.4097	3.3092
2002	2	3.3399	2.9583	2.1176	2.095
2002	3	4.2149	3.9526	2.8808	2.8681
2002	4	6.7636	6.5758	5.1816	5.3626
2002	5	9.9069	9.7088	8.0222	8.2981
2002	6	12.845	12.609	10.642	10.954
2002	7	15.847	15.595	13.475	13.873
2002	8	17.562	17.276	14.902	15.363
2002	9	18.343	18.054	15.576	16.008
2002	10	18.289	18.003	15.466	15.798
2002	11	15.923	15.524	12.878	13.033
2002	12	11.283	10.824	8.3582	8.4292
2003	1	6.1565	5.7908	4.4245	4.4286
2003	2	4.1357	3.8147	2.9418	3.0005
2003	3	4.8621	4.6338	3.5341	3.6562
2003	4	7.5978	7.4204	6.0316	6.2411
2003	5	11.119	10.917	9.0746	9.4301
2003	6	14.415	14.172	12.048	12.465
2003	7	16.819	16.564	14.236	14.73
2003	8	18	17.717	15.118	15.646
2003	9	18.739	18.462	15.645	16.158
2003	10	18.615	18.324	15.423	15.844
2003	11	16.576	16.199	12.965	13.233
2003	12	11.12	10.592	7.8652	7.929
2004	1	5.9999	5.5904	4.1938	4.1461
2004	2	3.9712	3.6101	2.6793	2.6186
2004	3	4.9394	4.6825	3.5221	3.6075
2004	4	7.6604	7.4829	6.0393	6.2711
2004	5	10.88	10.664	8.8559	9.2039
2004	6	14.192	13.963	11.902	12.349
2004	7	16.723	16.477	14.246	14.774
2004	8	18.455	18.176	15.549	16.063
2004	9	19.31	19.031	16.244	16.74
2004	10	18.884	18.581	15.786	16.165
2004	11	16.592	16.2	13.219	13.461
2004	12	10.782	10.283	7.5895	7.6397
2005	1	NaN	4.6788	NaN	3.3687
2005	2	NaN	2.9191	NaN	2.1143
2005	3	NaN	4.24	NaN	3.1381
2005	4	NaN	7.1755	NaN	6.0067
2005	5	NaN	10.453	NaN	9.0987
2005	6	NaN	13.509	NaN	11.839
2005	7	NaN	16.408	NaN	14.392
2005	8	NaN	18.077	NaN	15.952
2005	9	NaN	18.987	NaN	16.747
2005	10	NaN	18.606	NaN	16.022
2005	11	NaN	16.415	NaN	13.548
2005	12	NaN	9.7047	NaN	7.1854
2006	1	NaN	4.0783	NaN	3.0088
2006	2	NaN	2.579	NaN	1.9397
2006	3	NaN	3.3825	NaN	2.4033
2006	4	NaN	6.1731	NaN	4.9688
2006	5	NaN	9.6206	NaN	8.24
2006	6	NaN	13.53	NaN	11.903
2006	7	NaN	16.288	NaN	14.521
2006	8	NaN	18.33	NaN	16.284
2006	9	NaN	19.249	NaN	17.007
2006	10	NaN	18.824	NaN	16.493
2006	11	NaN	16.304	NaN	13.438
2006	12	NaN	9.9012	NaN	7.3499
2007	1	NaN	4.7294	NaN	3.3531
2007	2	NaN	2.9945	NaN	2.1855
2007	3	NaN	4.0364	NaN	3.0322
2007	4	NaN	6.5871	NaN	5.4636
2007	5	NaN	9.8413	NaN	8.4722
2007	6	NaN	13.485	NaN	11.854
2007	7	NaN	16.172	NaN	14.244
2007	8	NaN	17.837	NaN	15.76
2007	9	NaN	19.011	NaN	16.945
2007	10	NaN	18.639	NaN	16.328
2007	11	NaN	16.016	NaN	13.673
2007	12	NaN	12.057	NaN	9.5728
2008	1	NaN	6.5223	NaN	4.5923
2008	2	NaN	3.9781	NaN	2.7968
2008	3	NaN	5.4903	NaN	4.2947
2008	4	NaN	8.4306	NaN	7.1721
2008	5	NaN	11.225	NaN	9.811
2008	6	NaN	14.264	NaN	12.657
2008	7	NaN	16.293	NaN	14.424
2008	8	NaN	17.869	NaN	15.87
2008	9	NaN	18.33	NaN	16.153
2008	10	NaN	18.228	NaN	15.8
2008	11	NaN	16.414	NaN	13.693
2008	12	NaN	11.66	NaN	8.5698
2009	1	NaN	5.8406	NaN	3.9377
2009	2	NaN	3.1413	NaN	2.1907
2009	3	NaN	4.7442	NaN	3.5216
2009	4	NaN	7.9929	NaN	6.7476
2009	5	NaN	11.131	NaN	9.7009
2009	6	NaN	14.124	NaN	12.472
2009	7	NaN	16.489	NaN	14.649
2009	8	NaN	18.329	NaN	16.266
2009	9	NaN	19.162	NaN	16.973
2009	10	NaN	18.431	NaN	16.287
2009	11	NaN	15.995	NaN	13.354
2009	12	NaN	10.828	NaN	8.0022
2010	1	NaN	4.9778	NaN	3.6098
2010	2	NaN	3.2092	NaN	2.2759
2010	3	NaN	4.0927	NaN	3.0606
2010	4	NaN	6.9234	NaN	5.7256
2010	5	NaN	10.815	NaN	9.3711
2010	6	NaN	14.589	NaN	12.901
2010	7	NaN	17.071	NaN	15.239
2010	8	NaN	18.758	NaN	16.643
2010	9	NaN	19.049	NaN	16.609
2010	10	NaN	18.791	NaN	16.484
2010	11	NaN	16.947	NaN	13.89
2010	12	NaN	11.484	NaN	7.9478
2011	1	NaN	4.6026	NaN	3.2549
2011	2	NaN	2.6296	NaN	1.9986
2011	3	NaN	3.6269	NaN	2.608
2011	4	NaN	6.3123	NaN	5.117
2011	5	NaN	10.292	NaN	8.945
2011	6	NaN	13.537	NaN	11.935
2011	7	NaN	16.009	NaN	14.155
2011	8	NaN	18.041	NaN	15.991
2011	9	NaN	18.938	NaN	16.743
2011	10	NaN	18.356	NaN	16.141
2011	11	NaN	15.978	NaN	13.436
2011	12	NaN	11.391	NaN	8.4762
2012	1	NaN	5.6962	NaN	4.1362
2012	2	NaN	3.6818	NaN	2.5515
2012	3	NaN	4.8026	NaN	3.4694
2012	4	NaN	7.4746	NaN	6.1941
2012	5	NaN	10.658	NaN	9.2316
2012	6	NaN	13.757	NaN	12.167
2012	7	NaN	16.487	NaN	14.748
2012	8	NaN	18.254	NaN	16.329
2012	9	NaN	19.399	NaN	17.265
2012	10	NaN	18.749	NaN	16.37
2012	11	NaN	16.289	NaN	13.648
2012	12	NaN	10.501	NaN	8.0802
